,FREQ,REF_AREA,SEX,AGE,EDU_LEV_HIGHEST,TIME_PERIOD,OBS_VALUE
2198,Q,ITC,1,Y50-74,7,2023-Q2,14.544
2199,Q,ITC,1,Y50-74,7,2023-Q3,9.491
2200,Q,ITC,1,Y50-74,7,2023-Q4,14.173
2201,Q,ITC,1,Y50-74,7,2024-Q1,15.0
2202,Q,ITC,1,Y50-74,7,2024-Q2,12.716
2203,Q,ITC,1,Y50-74,7,2024-Q3,16.848
2204,Q,ITC,1,Y50-74,7,2024-Q4,10.596
2205,Q,ITC,1,Y50-74,99,2022-Q4,47.091
2206,Q,ITC,1,Y50-74,99,2023-Q1,54.721
2207,Q,ITC,1,Y50-74,99,2023-Q2,52.13
2208,Q,ITC,1,Y50-74,99,2023-Q3,24.831
2209,Q,ITC,1,Y50-74,99,2023-Q4,39.304
2210,Q,ITC,1,Y50-74,99,2024-Q1,50.944
2211,Q,ITC,1,Y50-74,99,2024-Q2,46.14
2212,Q,ITC,1,Y50-74,99,2024-Q3,32.132
2213,Q,ITC,1,Y50-74,99,2024-Q4,24.783
2214,Q,ITC,1,Y55-64,99,2022-Q4,22.67
2215,Q,ITC,1,Y55-64,99,2023-Q1,34.792
2216,Q,ITC,1,Y55-64,99,2023-Q2,32.693
2217,Q,ITC,1,Y55-64,99,2023-Q3,15.744
2218,Q,ITC,1,Y55-64,99,2023-Q4,25.464
2219,Q,ITC,1,Y55-64,99,2024-Q1,27.764
2220,Q,ITC,1,Y55-64,99,2024-Q2,26.183
2221,Q,ITC,1,Y55-64,99,2024-Q3,13.035
2222,Q,ITC,1,Y55-64,99,2024-Q4,9.996
2223,Q,ITC,1,Y65-74,99,2022-Q4,2.552
2224,Q,ITC,1,Y65-74,99,2023-Q2,2.37
2225,Q,ITC,1,Y65-74,99,2023-Q3,2.194
2226,Q,ITC,1,Y65-74,99,2023-Q4,0.172
2227,Q,ITC,1,Y65-74,99,2024-Q1,0.933
2228,Q,ITC,1,Y65-74,99,2024-Q2,1.705
2229,Q,ITC,1,Y65-74,99,2024-Q3,0.548
2230,Q,ITC,1,Y65-74,99,2024-Q4,0.191
2231,Q,ITC,2,Y15-24,99,2022-Q4,31.418
2232,Q,ITC,2,Y15-24,99,2023-Q1,31.699
2233,Q,ITC,2,Y15-24,99,2023-Q2,31.977
2234,Q,ITC,2,Y15-24,99,2023-Q3,28.078
2235,Q,ITC,2,Y15-24,99,2023-Q4,34.537
2236,Q,ITC,2,Y15-24,99,2024-Q1,33.745
2237,Q,ITC,2,Y15-24,99,2024-Q2,26.243
2238,Q,ITC,2,Y15-24,99,2024-Q3,17.242
2239,Q,ITC,2,Y15-24,99,2024-Q4,30.592
2240,Q,ITC,2,Y15-29,99,2022-Q4,66.993
2241,Q,ITC,2,Y15-29,99,2023-Q1,50.492
2242,Q,ITC,2,Y15-29,99,2023-Q2,54.194
2243,Q,ITC,2,Y15-29,99,2023-Q3,47.963
2244,Q,ITC,2,Y15-29,99,2023-Q4,52.749
2245,Q,ITC,2,Y15-29,99,2024-Q1,43.212
2246,Q,ITC,2,Y15-29,99,2024-Q2,44.481
2247,Q,ITC,2,Y15-29,99,2024-Q3,31.247
2248,Q,ITC,2,Y15-29,99,2024-Q4,47.01
2249,Q,ITC,2,Y15-34,11,2022-Q4,21.874
2250,Q,ITC,2,Y15-34,11,2023-Q1,11.297
2251,Q,ITC,2,Y15-34,11,2023-Q2,9.811
2252,Q,ITC,2,Y15-34,11,2023-Q3,17.31
2253,Q,ITC,2,Y15-34,11,2023-Q4,13.869
2254,Q,ITC,2,Y15-34,11,2024-Q1,10.723
2255,Q,ITC,2,Y15-34,11,2024-Q2,16.282
2256,Q,ITC,2,Y15-34,11,2024-Q3,14.0
2257,Q,ITC,2,Y15-34,11,2024-Q4,16.386
2258,Q,ITC,2,Y15-34,13,2022-Q4,20.056
2259,Q,ITC,2,Y15-34,13,2023-Q1,17.656
2260,Q,ITC,2,Y15-34,13,2023-Q2,15.066
2261,Q,ITC,2,Y15-34,13,2023-Q3,7.745
2262,Q,ITC,2,Y15-34,13,2023-Q4,14.005
2263,Q,ITC,2,Y15-34,13,2024-Q1,15.448
2264,Q,ITC,2,Y15-34,13,2024-Q2,11.441
2265,Q,ITC,2,Y15-34,13,2024-Q3,5.331
2266,Q,ITC,2,Y15-34,13,2024-Q4,8.806
2267,Q,ITC,2,Y15-34,7,2022-Q4,46.8
2268,Q,ITC,2,Y15-34,7,2023-Q1,40.928
2269,Q,ITC,2,Y15-34,7,2023-Q2,39.283
2270,Q,ITC,2,Y15-34,7,2023-Q3,41.742
2271,Q,ITC,2,Y15-34,7,2023-Q4,42.67
2272,Q,ITC,2,Y15-34,7,2024-Q1,38.204
2273,Q,ITC,2,Y15-34,7,2024-Q2,32.352
2274,Q,ITC,2,Y15-34,7,2024-Q3,26.09
2275,Q,ITC,2,Y15-34,7,2024-Q4,31.272
2276,Q,ITC,2,Y15-34,99,2022-Q4,88.731
2277,Q,ITC,2,Y15-34,99,2023-Q1,69.881
2278,Q,ITC,2,Y15-34,99,2023-Q2,64.16
2279,Q,ITC,2,Y15-34,99,2023-Q3,66.797
2280,Q,ITC,2,Y15-34,99,2023-Q4,70.544
2281,Q,ITC,2,Y15-34,99,2024-Q1,64.375
2282,Q,ITC,2,Y15-34,99,2024-Q2,60.075
2283,Q,ITC,2,Y15-34,99,2024-Q3,45.421
2284,Q,ITC,2,Y15-34,99,2024-Q4,56.464
2285,Q,ITC,2,Y15-64,11,2022-Q4,36.515
2286,Q,ITC,2,Y15-64,11,2023-Q1,23.423
2287,Q,ITC,2,Y15-64,11,2023-Q2,19.728
2288,Q,ITC,2,Y15-64,11,2023-Q3,31.988
2289,Q,ITC,2,Y15-64,11,2023-Q4,28.023
2290,Q,ITC,2,Y15-64,11,2024-Q1,29.969
2291,Q,ITC,2,Y15-64,11,2024-Q2,30.31
2292,Q,ITC,2,Y15-64,11,2024-Q3,31.003
2293,Q,ITC,2,Y15-64,11,2024-Q4,30.864
2294,Q,ITC,2,Y15-64,13,2022-Q4,65.08
2295,Q,ITC,2,Y15-64,13,2023-Q1,71.149
2296,Q,ITC,2,Y15-64,13,2023-Q2,76.459
2297,Q,ITC,2,Y15-64,13,2023-Q3,56.356
2298,Q,ITC,2,Y15-64,13,2023-Q4,64.504
2299,Q,ITC,2,Y15-64,13,2024-Q1,66.159
2300,Q,ITC,2,Y15-64,13,2024-Q2,59.772
2301,Q,ITC,2,Y15-64,13,2024-Q3,37.981
2302,Q,ITC,2,Y15-64,13,2024-Q4,43.788
2303,Q,ITC,2,Y15-64,7,2022-Q4,95.486
2304,Q,ITC,2,Y15-64,7,2023-Q1,92.093
2305,Q,ITC,2,Y15-64,7,2023-Q2,85.333
2306,Q,ITC,2,Y15-64,7,2023-Q3,86.292
2307,Q,ITC,2,Y15-64,7,2023-Q4,90.019
2308,Q,ITC,2,Y15-64,7,2024-Q1,93.104
2309,Q,ITC,2,Y15-64,7,2024-Q2,77.785
2310,Q,ITC,2,Y15-64,7,2024-Q3,61.88
2311,Q,ITC,2,Y15-64,7,2024-Q4,79.524
2312,Q,ITC,2,Y15-64,99,2022-Q4,197.081
2313,Q,ITC,2,Y15-64,99,2023-Q1,186.665
2314,Q,ITC,2,Y15-64,99,2023-Q2,181.52
2315,Q,ITC,2,Y15-64,99,2023-Q3,174.637
2316,Q,ITC,2,Y15-64,99,2023-Q4,182.546
2317,Q,ITC,2,Y15-64,99,2024-Q1,189.232
2318,Q,ITC,2,Y15-64,99,2024-Q2,167.867
2319,Q,ITC,2,Y15-64,99,2024-Q3,130.864
2320,Q,ITC,2,Y15-64,99,2024-Q4,154.176
2321,Q,ITC,2,Y15-74,11,2022-Q4,36.748
2322,Q,ITC,2,Y15-74,11,2023-Q1,23.607
2323,Q,ITC,2,Y15-74,11,2023-Q2,19.728
2324,Q,ITC,2,Y15-74,11,2023-Q3,31.988
2325,Q,ITC,2,Y15-74,11,2023-Q4,28.023
2326,Q,ITC,2,Y15-74,11,2024-Q1,30.114
2327,Q,ITC,2,Y15-74,11,2024-Q2,30.338
2328,Q,ITC,2,Y15-74,11,2024-Q3,31.003
2329,Q,ITC,2,Y15-74,11,2024-Q4,30.864
2330,Q,ITC,2,Y15-74,13,2022-Q4,66.277
2331,Q,ITC,2,Y15-74,13,2023-Q1,72.493
2332,Q,ITC,2,Y15-74,13,2023-Q2,78.636
2333,Q,ITC,2,Y15-74,13,2023-Q3,58.984
2334,Q,ITC,2,Y15-74,13,2023-Q4,66.702
2335,Q,ITC,2,Y15-74,13,2024-Q1,69.69
2336,Q,ITC,2,Y15-74,13,2024-Q2,61.049
2337,Q,ITC,2,Y15-74,13,2024-Q3,38.905
2338,Q,ITC,2,Y15-74,13,2024-Q4,43.799
2339,Q,ITC,2,Y15-74,7,2022-Q4,96.251
2340,Q,ITC,2,Y15-74,7,2023-Q1,92.093
2341,Q,ITC,2,Y15-74,7,2023-Q2,86.337
2342,Q,ITC,2,Y15-74,7,2023-Q3,87.408
2343,Q,ITC,2,Y15-74,7,2023-Q4,90.766
2344,Q,ITC,2,Y15-74,7,2024-Q1,93.303
2345,Q,ITC,2,Y15-74,7,2024-Q2,78.303
2346,Q,ITC,2,Y15-74,7,2024-Q3,62.725
2347,Q,ITC,2,Y15-74,7,2024-Q4,80.705
2348,Q,ITC,2,Y15-74,99,2022-Q4,199.276
2349,Q,ITC,2,Y15-74,99,2023-Q1,188.194
2350,Q,ITC,2,Y15-74,99,2023-Q2,184.7
2351,Q,ITC,2,Y15-74,99,2023-Q3,178.38
2352,Q,ITC,2,Y15-74,99,2023-Q4,185.491
2353,Q,ITC,2,Y15-74,99,2024-Q1,193.106
2354,Q,ITC,2,Y15-74,99,2024-Q2,169.689
2355,Q,ITC,2,Y15-74,99,2024-Q3,132.632
2356,Q,ITC,2,Y15-74,99,2024-Q4,155.368
2357,Q,ITC,2,Y25-34,99,2022-Q4,57.312
2358,Q,ITC,2,Y25-34,99,2023-Q1,38.182
2359,Q,ITC,2,Y25-34,99,2023-Q2,32.183
2360,Q,ITC,2,Y25-34,99,2023-Q3,38.719
2361,Q,ITC,2,Y25-34,99,2023-Q4,36.007
2362,Q,ITC,2,Y25-34,99,2024-Q1,30.631
2363,Q,ITC,2,Y25-34,99,2024-Q2,33.832
2364,Q,ITC,2,Y25-34,99,2024-Q3,28.179
2365,Q,ITC,2,Y25-34,99,2024-Q4,25.872
2366,Q,ITC,2,Y35-44,99,2022-Q4,39.396
2367,Q,ITC,2,Y35-44,99,2023-Q1,50.597
2368,Q,ITC,2,Y35-44,99,2023-Q2,41.052
2369,Q,ITC,2,Y35-44,99,2023-Q3,39.367
2370,Q,ITC,2,Y35-44,99,2023-Q4,43.557
2371,Q,ITC,2,Y35-44,99,2024-Q1,48.898
2372,Q,ITC,2,Y35-44,99,2024-Q2,33.267
2373,Q,ITC,2,Y35-44,99,2024-Q3,38.335
2374,Q,ITC,2,Y35-44,99,2024-Q4,43.565
2375,Q,ITC,2,Y35-49,11,2022-Q4,11.965
2376,Q,ITC,2,Y35-49,11,2023-Q1,8.947
2377,Q,ITC,2,Y35-49,11,2023-Q2,7.048
2378,Q,ITC,2,Y35-49,11,2023-Q3,9.067
2379,Q,ITC,2,Y35-49,11,2023-Q4,11.521
2380,Q,ITC,2,Y35-49,11,2024-Q1,14.881
2381,Q,ITC,2,Y35-49,11,2024-Q2,7.802
2382,Q,ITC,2,Y35-49,11,2024-Q3,8.504
2383,Q,ITC,2,Y35-49,11,2024-Q4,11.774
2384,Q,ITC,2,Y35-49,13,2022-Q4,17.776
2385,Q,ITC,2,Y35-49,13,2023-Q1,28.441
2386,Q,ITC,2,Y35-49,13,2023-Q2,31.414
2387,Q,ITC,2,Y35-49,13,2023-Q3,25.388
2388,Q,ITC,2,Y35-49,13,2023-Q4,22.159
2389,Q,ITC,2,Y35-49,13,2024-Q1,29.655
2390,Q,ITC,2,Y35-49,13,2024-Q2,22.592
2391,Q,ITC,2,Y35-49,13,2024-Q3,13.747
2392,Q,ITC,2,Y35-49,13,2024-Q4,19.581
2393,Q,ITC,2,Y35-49,7,2022-Q4,29.174
2394,Q,ITC,2,Y35-49,7,2023-Q1,34.893
2395,Q,ITC,2,Y35-49,7,2023-Q2,29.459
2396,Q,ITC,2,Y35-49,7,2023-Q3,29.715
2397,Q,ITC,2,Y35-49,7,2023-Q4,31.052
2398,Q,ITC,2,Y35-49,7,2024-Q1,30.654
2399,Q,ITC,2,Y35-49,7,2024-Q2,26.379
2400,Q,ITC,2,Y35-49,7,2024-Q3,27.081
2401,Q,ITC,2,Y35-49,7,2024-Q4,29.441
2402,Q,ITC,2,Y35-49,99,2022-Q4,58.915
2403,Q,ITC,2,Y35-49,99,2023-Q1,72.28
2404,Q,ITC,2,Y35-49,99,2023-Q2,67.921
2405,Q,ITC,2,Y35-49,99,2023-Q3,64.169
2406,Q,ITC,2,Y35-49,99,2023-Q4,64.731
2407,Q,ITC,2,Y35-49,99,2024-Q1,75.19
2408,Q,ITC,2,Y35-49,99,2024-Q2,56.772
2409,Q,ITC,2,Y35-49,99,2024-Q3,49.332
2410,Q,ITC,2,Y35-49,99,2024-Q4,60.796
2411,Q,ITC,2,Y45-54,99,2022-Q4,42.479
2412,Q,ITC,2,Y45-54,99,2023-Q1,48.434
2413,Q,ITC,2,Y45-54,99,2023-Q2,53.321
2414,Q,ITC,2,Y45-54,99,2023-Q3,44.006
2415,Q,ITC,2,Y45-54,99,2023-Q4,42.039
2416,Q,ITC,2,Y45-54,99,2024-Q1,47.495
2417,Q,ITC,2,Y45-54,99,2024-Q2,47.179
2418,Q,ITC,2,Y45-54,99,2024-Q3,28.674
2419,Q,ITC,2,Y45-54,99,2024-Q4,29.984
2420,Q,ITC,2,Y50-64,11,2022-Q4,2.676
2421,Q,ITC,2,Y50-64,11,2023-Q1,3.179
2422,Q,ITC,2,Y50-64,11,2023-Q2,2.87
2423,Q,ITC,2,Y50-64,11,2023-Q3,5.612
2424,Q,ITC,2,Y50-64,11,2023-Q4,2.633
2425,Q,ITC,2,Y50-64,11,2024-Q1,4.365
2426,Q,ITC,2,Y50-64,11,2024-Q2,6.226
2427,Q,ITC,2,Y50-64,11,2024-Q3,8.498
2428,Q,ITC,2,Y50-64,11,2024-Q4,2.704
2429,Q,ITC,2,Y50-64,13,2022-Q4,27.248
2430,Q,ITC,2,Y50-64,13,2023-Q1,25.052
2431,Q,ITC,2,Y50-64,13,2023-Q2,29.979
2432,Q,ITC,2,Y50-64,13,2023-Q3,23.223
2433,Q,ITC,2,Y50-64,13,2023-Q4,28.339
2434,Q,ITC,2,Y50-64,13,2024-Q1,21.055
2435,Q,ITC,2,Y50-64,13,2024-Q2,25.739
2436,Q,ITC,2,Y50-64,13,2024-Q3,18.903
2437,Q,ITC,2,Y50-64,13,2024-Q4,15.401
2438,Q,ITC,2,Y50-64,7,2022-Q4,19.512
2439,Q,ITC,2,Y50-64,7,2023-Q1,16.273
2440,Q,ITC,2,Y50-64,7,2023-Q2,16.591
2441,Q,ITC,2,Y50-64,7,2023-Q3,14.835
2442,Q,ITC,2,Y50-64,7,2023-Q4,16.297
2443,Q,ITC,2,Y50-64,7,2024-Q1,24.246
2444,Q,ITC,2,Y50-64,7,2024-Q2,19.055
2445,Q,ITC,2,Y50-64,7,2024-Q3,8.71
2446,Q,ITC,2,Y50-64,7,2024-Q4,18.811
2447,Q,ITC,2,Y50-64,99,2022-Q4,49.436
2448,Q,ITC,2,Y50-64,99,2023-Q1,44.504
2449,Q,ITC,2,Y50-64,99,2023-Q2,49.439
2450,Q,ITC,2,Y50-64,99,2023-Q3,43.67
2451,Q,ITC,2,Y50-64,99,2023-Q4,47.27
2452,Q,ITC,2,Y50-64,99,2024-Q1,49.666
2453,Q,ITC,2,Y50-64,99,2024-Q2,51.02
2454,Q,ITC,2,Y50-64,99,2024-Q3,36.111
2455,Q,ITC,2,Y50-64,99,2024-Q4,36.916
2456,Q,ITC,2,Y50-74,11,2022-Q4,2.909
2457,Q,ITC,2,Y50-74,11,2023-Q1,3.363
2458,Q,ITC,2,Y50-74,11,2023-Q2,2.87
2459,Q,ITC,2,Y50-74,11,2023-Q3,5.612
2460,Q,ITC,2,Y50-74,11,2023-Q4,2.633
2461,Q,ITC,2,Y50-74,11,2024-Q1,4.509
2462,Q,ITC,2,Y50-74,11,2024-Q2,6.254
2463,Q,ITC,2,Y50-74,11,2024-Q3,8.498
2464,Q,ITC,2,Y50-74,11,2024-Q4,2.704
2465,Q,ITC,2,Y50-74,13,2022-Q4,28.445
2466,Q,ITC,2,Y50-74,13,2023-Q1,26.397
2467,Q,ITC,2,Y50-74,13,2023-Q2,32.155
2468,Q,ITC,2,Y50-74,13,2023-Q3,25.851
2469,Q,ITC,2,Y50-74,13,2023-Q4,30.538
2470,Q,ITC,2,Y50-74,13,2024-Q1,24.586
2471,Q,ITC,2,Y50-74,13,2024-Q2,27.016
2472,Q,ITC,2,Y50-74,13,2024-Q3,19.827
2473,Q,ITC,2,Y50-74,13,2024-Q4,15.412
2474,Q,ITC,2,Y50-74,7,2022-Q4,20.277
2475,Q,ITC,2,Y50-74,7,2023-Q1,16.273
2476,Q,ITC,2,Y50-74,7,2023-Q2,17.595
2477,Q,ITC,2,Y50-74,7,2023-Q3,15.95
2478,Q,ITC,2,Y50-74,7,2023-Q4,17.044
2479,Q,ITC,2,Y50-74,7,2024-Q1,24.446
2480,Q,ITC,2,Y50-74,7,2024-Q2,19.573
2481,Q,ITC,2,Y50-74,7,2024-Q3,9.554
2482,Q,ITC,2,Y50-74,7,2024-Q4,19.992
2483,Q,ITC,2,Y50-74,99,2022-Q4,51.631
2484,Q,ITC,2,Y50-74,99,2023-Q1,46.033
2485,Q,ITC,2,Y50-74,99,2023-Q2,52.619
2486,Q,ITC,2,Y50-74,99,2023-Q3,47.413
2487,Q,ITC,2,Y50-74,99,2023-Q4,50.215
2488,Q,ITC,2,Y50-74,99,2024-Q1,53.541
2489,Q,ITC,2,Y50-74,99,2024-Q2,52.842
2490,Q,ITC,2,Y50-74,99,2024-Q3,37.879
2491,Q,ITC,2,Y50-74,99,2024-Q4,38.108
2492,Q,ITC,2,Y55-64,99,2022-Q4,26.476
2493,Q,ITC,2,Y55-64,99,2023-Q1,17.754
2494,Q,ITC,2,Y55-64,99,2023-Q2,22.988
2495,Q,ITC,2,Y55-64,99,2023-Q3,24.466
2496,Q,ITC,2,Y55-64,99,2023-Q4,26.406
2497,Q,ITC,2,Y55-64,99,2024-Q1,28.465
2498,Q,ITC,2,Y55-64,99,2024-Q2,27.346
2499,Q,ITC,2,Y55-64,99,2024-Q3,18.435
2500,Q,ITC,2,Y55-64,99,2024-Q4,24.164
2501,Q,ITC,2,Y65-74,99,2022-Q4,2.195
2502,Q,ITC,2,Y65-74,99,2023-Q1,1.528
2503,Q,ITC,2,Y65-74,99,2023-Q2,3.18
2504,Q,ITC,2,Y65-74,99,2023-Q3,3.743
2505,Q,ITC,2,Y65-74,99,2023-Q4,2.945
2506,Q,ITC,2,Y65-74,99,2024-Q1,3.875
2507,Q,ITC,2,Y65-74,99,2024-Q2,1.822
2508,Q,ITC,2,Y65-74,99,2024-Q3,1.768
2509,Q,ITC,2,Y65-74,99,2024-Q4,1.192
2510,Q,ITC,9,Y15-24,99,2022-Q4,75.891
2511,Q,ITC,9,Y15-24,99,2023-Q1,69.767
2512,Q,ITC,9,Y15-24,99,2023-Q2,80.156
2513,Q,ITC,9,Y15-24,99,2023-Q3,73.997
2514,Q,ITC,9,Y15-24,99,2023-Q4,75.294
2515,Q,ITC,9,Y15-24,99,2024-Q1,65.636
2516,Q,ITC,9,Y15-24,99,2024-Q2,62.952
2517,Q,ITC,9,Y15-24,99,2024-Q3,49.274
2518,Q,ITC,9,Y15-24,99,2024-Q4,74.87
2519,Q,ITC,9,Y15-29,99,2022-Q4,133.578
2520,Q,ITC,9,Y15-29,99,2023-Q1,110.762
2521,Q,ITC,9,Y15-29,99,2023-Q2,123.902
2522,Q,ITC,9,Y15-29,99,2023-Q3,117.635
2523,Q,ITC,9,Y15-29,99,2023-Q4,114.653
2524,Q,ITC,9,Y15-29,99,2024-Q1,103.158
2525,Q,ITC,9,Y15-29,99,2024-Q2,101.292
2526,Q,ITC,9,Y15-29,99,2024-Q3,88.139
2527,Q,ITC,9,Y15-29,99,2024-Q4,113.248
2528,Q,ITC,9,Y15-34,11,2022-Q4,29.937
2529,Q,ITC,9,Y15-34,11,2023-Q1,24.825
2530,Q,ITC,9,Y15-34,11,2023-Q2,22.53
2531,Q,ITC,9,Y15-34,11,2023-Q3,30.75
2532,Q,ITC,9,Y15-34,11,2023-Q4,22.483
2533,Q,ITC,9,Y15-34,11,2024-Q1,29.545
2534,Q,ITC,9,Y15-34,11,2024-Q2,23.852
2535,Q,ITC,9,Y15-34,11,2024-Q3,22.648
2536,Q,ITC,9,Y15-34,11,2024-Q4,27.01
2537,Q,ITC,9,Y15-34,13,2022-Q4,42.865
2538,Q,ITC,9,Y15-34,13,2023-Q1,43.446
2539,Q,ITC,9,Y15-34,13,2023-Q2,50.117
2540,Q,ITC,9,Y15-34,13,2023-Q3,29.593
2541,Q,ITC,9,Y15-34,13,2023-Q4,29.122
2542,Q,ITC,9,Y15-34,13,2024-Q1,31.55
2543,Q,ITC,9,Y15-34,13,2024-Q2,35.275
2544,Q,ITC,9,Y15-34,13,2024-Q3,32.461
2545,Q,ITC,9,Y15-34,13,2024-Q4,34.915
2546,Q,ITC,9,Y15-34,7,2022-Q4,92.95
2547,Q,ITC,9,Y15-34,7,2023-Q1,77.967
2548,Q,ITC,9,Y15-34,7,2023-Q2,75.274
2549,Q,ITC,9,Y15-34,7,2023-Q3,86.258
2550,Q,ITC,9,Y15-34,7,2023-Q4,98.801
2551,Q,ITC,9,Y15-34,7,2024-Q1,75.052
2552,Q,ITC,9,Y15-34,7,2024-Q2,70.721
2553,Q,ITC,9,Y15-34,7,2024-Q3,67.708
2554,Q,ITC,9,Y15-34,7,2024-Q4,78.62
2555,Q,ITC,9,Y15-34,99,2022-Q4,165.753
2556,Q,ITC,9,Y15-34,99,2023-Q1,146.237
2557,Q,ITC,9,Y15-34,99,2023-Q2,147.921
2558,Q,ITC,9,Y15-34,99,2023-Q3,146.6
2559,Q,ITC,9,Y15-34,99,2023-Q4,150.405
2560,Q,ITC,9,Y15-34,99,2024-Q1,136.147
2561,Q,ITC,9,Y15-34,99,2024-Q2,129.848
2562,Q,ITC,9,Y15-34,99,2024-Q3,122.816
2563,Q,ITC,9,Y15-34,99,2024-Q4,140.545
2564,Q,ITC,9,Y15-64,11,2022-Q4,51.449
2565,Q,ITC,9,Y15-64,11,2023-Q1,44.833
2566,Q,ITC,9,Y15-64,11,2023-Q2,40.063
2567,Q,ITC,9,Y15-64,11,2023-Q3,49.391
2568,Q,ITC,9,Y15-64,11,2023-Q4,44.112
2569,Q,ITC,9,Y15-64,11,2024-Q1,53.049
2570,Q,ITC,9,Y15-64,11,2024-Q2,43.093
2571,Q,ITC,9,Y15-64,11,2024-Q3,53.148
2572,Q,ITC,9,Y15-64,11,2024-Q4,48.161
2573,Q,ITC,9,Y15-64,13,2022-Q4,139.1
2574,Q,ITC,9,Y15-64,13,2023-Q1,154.713
2575,Q,ITC,9,Y15-64,13,2023-Q2,168.164
2576,Q,ITC,9,Y15-64,13,2023-Q3,110.183
2577,Q,ITC,9,Y15-64,13,2023-Q4,121.621
2578,Q,ITC,9,Y15-64,13,2024-Q1,137.322
2579,Q,ITC,9,Y15-64,13,2024-Q2,132.986
2580,Q,ITC,9,Y15-64,13,2024-Q3,91.656
2581,Q,ITC,9,Y15-64,13,2024-Q4,93.814
2582,Q,ITC,9,Y15-64,7,2022-Q4,170.513
2583,Q,ITC,9,Y15-64,7,2023-Q1,170.914
2584,Q,ITC,9,Y15-64,7,2023-Q2,146.4
2585,Q,ITC,9,Y15-64,7,2023-Q3,155.264
2586,Q,ITC,9,Y15-64,7,2023-Q4,176.15
2587,Q,ITC,9,Y15-64,7,2024-Q1,160.341
2588,Q,ITC,9,Y15-64,7,2024-Q2,144.122
2589,Q,ITC,9,Y15-64,7,2024-Q3,142.11
2590,Q,ITC,9,Y15-64,7,2024-Q4,156.202
2591,Q,ITC,9,Y15-64,99,2022-Q4,361.062
2592,Q,ITC,9,Y15-64,99,2023-Q1,370.459
2593,Q,ITC,9,Y15-64,99,2023-Q2,354.627
2594,Q,ITC,9,Y15-64,99,2023-Q3,314.838
2595,Q,ITC,9,Y15-64,99,2023-Q4,341.883
2596,Q,ITC,9,Y15-64,99,2024-Q1,350.711
2597,Q,ITC,9,Y15-64,99,2024-Q2,320.201
2598,Q,ITC,9,Y15-64,99,2024-Q3,286.914
2599,Q,ITC,9,Y15-64,99,2024-Q4,298.177
2600,Q,ITC,9,Y15-74,11,2022-Q4,51.683
2601,Q,ITC,9,Y15-74,11,2023-Q1,45.016
2602,Q,ITC,9,Y15-74,11,2023-Q2,40.718
2603,Q,ITC,9,Y15-74,11,2023-Q3,49.391
2604,Q,ITC,9,Y15-74,11,2023-Q4,44.112
2605,Q,ITC,9,Y15-74,11,2024-Q1,53.193
2606,Q,ITC,9,Y15-74,11,2024-Q2,43.121
2607,Q,ITC,9,Y15-74,11,2024-Q3,53.148
2608,Q,ITC,9,Y15-74,11,2024-Q4,48.161
2609,Q,ITC,9,Y15-74,13,2022-Q4,142.093
2610,Q,ITC,9,Y15-74,13,2023-Q1,156.058
2611,Q,ITC,9,Y15-74,13,2023-Q2,172.035
2612,Q,ITC,9,Y15-74,13,2023-Q3,114.061
2613,Q,ITC,9,Y15-74,13,2023-Q4,123.971
2614,Q,ITC,9,Y15-74,13,2024-Q1,141.786
2615,Q,ITC,9,Y15-74,13,2024-Q2,135.968
2616,Q,ITC,9,Y15-74,13,2024-Q3,93.127
2617,Q,ITC,9,Y15-74,13,2024-Q4,94.017
2618,Q,ITC,9,Y15-74,7,2022-Q4,172.033
2619,Q,ITC,9,Y15-74,7,2023-Q1,170.914
2620,Q,ITC,9,Y15-74,7,2023-Q2,147.425
2621,Q,ITC,9,Y15-74,7,2023-Q3,157.323
2622,Q,ITC,9,Y15-74,7,2023-Q4,176.917
2623,Q,ITC,9,Y15-74,7,2024-Q1,160.54
2624,Q,ITC,9,Y15-74,7,2024-Q2,144.639
2625,Q,ITC,9,Y15-74,7,2024-Q3,142.954
2626,Q,ITC,9,Y15-74,7,2024-Q4,157.382
2627,Q,ITC,9,Y15-74,99,2022-Q4,365.809
2628,Q,ITC,9,Y15-74,99,2023-Q1,371.987
2629,Q,ITC,9,Y15-74,99,2023-Q2,360.177
2630,Q,ITC,9,Y15-74,99,2023-Q3,320.775
2631,Q,ITC,9,Y15-74,99,2023-Q4,345.0
2632,Q,ITC,9,Y15-74,99,2024-Q1,355.519
2633,Q,ITC,9,Y15-74,99,2024-Q2,323.728
2634,Q,ITC,9,Y15-74,99,2024-Q3,289.23
2635,Q,ITC,9,Y15-74,99,2024-Q4,299.56
2636,Q,ITC,9,Y25-34,99,2022-Q4,89.862
2637,Q,ITC,9,Y25-34,99,2023-Q1,76.47
2638,Q,ITC,9,Y25-34,99,2023-Q2,67.765
2639,Q,ITC,9,Y25-34,99,2023-Q3,72.604
2640,Q,ITC,9,Y25-34,99,2023-Q4,75.111
2641,Q,ITC,9,Y25-34,99,2024-Q1,70.511
2642,Q,ITC,9,Y25-34,99,2024-Q2,66.896
2643,Q,ITC,9,Y25-34,99,2024-Q3,73.542
2644,Q,ITC,9,Y25-34,99,2024-Q4,65.675
2645,Q,ITC,9,Y35-44,99,2022-Q4,66.994
2646,Q,ITC,9,Y35-44,99,2023-Q1,85.49
