REF_AREA,MARRIAGE_RITE,TIME_PERIOD,OBS_VALUE,NOTE_REF_AREA
ITD44,REL,2023,18.8,FILTER__ITD4
ITD5,ALL,2014,100.0,FILTER__ITD5
ITD5,ALL,2015,100.0,FILTER__ITD5
ITD5,ALL,2016,100.0,FILTER__ITD5
ITD5,ALL,2017,100.0,FILTER__ITD5
ITD5,ALL,2018,100.0,FILTER__ITD5
ITD5,ALL,2019,100.0,FILTER__ITD5
ITD5,ALL,2020,100.0,FILTER__ITD5
ITD5,ALL,2021,100.0,FILTER__ITD5
ITD5,ALL,2022,100.0,FILTER__ITD5
ITD5,ALL,2023,100.0,FILTER__ITD5
ITD5,CIVIL,2014,59.6,FILTER__ITD5
ITD5,CIVIL,2015,61.3,FILTER__ITD5
ITD5,CIVIL,2016,62.6,FILTER__ITD5
ITD5,CIVIL,2017,65.7,FILTER__ITD5
ITD5,CIVIL,2018,67.5,FILTER__ITD5
ITD5,CIVIL,2019,69.7,FILTER__ITD5
ITD5,CIVIL,2020,80.4,FILTER__ITD5
ITD5,CIVIL,2021,70.7,FILTER__ITD5
ITD5,CIVIL,2022,72.9,FILTER__ITD5
ITD5,CIVIL,2023,74.9,FILTER__ITD5
ITD5,REL,2014,40.4,FILTER__ITD5
ITD5,REL,2015,38.7,FILTER__ITD5
ITD5,REL,2016,37.4,FILTER__ITD5
ITD5,REL,2017,34.3,FILTER__ITD5
ITD5,REL,2018,32.5,FILTER__ITD5
ITD5,REL,2019,30.3,FILTER__ITD5
ITD5,REL,2020,19.6,FILTER__ITD5
ITD5,REL,2021,29.3,FILTER__ITD5
ITD5,REL,2022,27.1,FILTER__ITD5
ITD5,REL,2023,25.1,FILTER__ITD5
ITD51,ALL,2014,100.0,FILTER__ITD5
ITD51,ALL,2015,100.0,FILTER__ITD5
ITD51,ALL,2016,100.0,FILTER__ITD5
ITD51,ALL,2017,100.0,FILTER__ITD5
ITD51,ALL,2018,100.0,FILTER__ITD5
ITD51,ALL,2019,100.0,FILTER__ITD5
ITD51,ALL,2020,100.0,FILTER__ITD5
ITD51,ALL,2021,100.0,FILTER__ITD5
ITD51,ALL,2022,100.0,FILTER__ITD5
ITD51,ALL,2023,100.0,FILTER__ITD5
ITD51,CIVIL,2014,49.9,FILTER__ITD5
ITD51,CIVIL,2015,54.7,FILTER__ITD5
ITD51,CIVIL,2016,58.3,FILTER__ITD5
ITD51,CIVIL,2017,58.2,FILTER__ITD5
ITD51,CIVIL,2018,61.5,FILTER__ITD5
ITD51,CIVIL,2019,63.5,FILTER__ITD5
ITD51,CIVIL,2020,76.2,FILTER__ITD5
ITD51,CIVIL,2021,65.4,FILTER__ITD5
ITD51,CIVIL,2022,69.3,FILTER__ITD5
ITD51,CIVIL,2023,71.9,FILTER__ITD5
ITD51,REL,2014,50.1,FILTER__ITD5
ITD51,REL,2015,45.3,FILTER__ITD5
ITD51,REL,2016,41.7,FILTER__ITD5
ITD51,REL,2017,41.8,FILTER__ITD5
ITD51,REL,2018,38.5,FILTER__ITD5
ITD51,REL,2019,36.5,FILTER__ITD5
ITD51,REL,2020,23.8,FILTER__ITD5
ITD51,REL,2021,34.6,FILTER__ITD5
ITD51,REL,2022,30.7,FILTER__ITD5
ITD51,REL,2023,28.1,FILTER__ITD5
ITD52,ALL,2014,100.0,FILTER__ITD5
ITD52,ALL,2015,100.0,FILTER__ITD5
ITD52,ALL,2016,100.0,FILTER__ITD5
ITD52,ALL,2017,100.0,FILTER__ITD5
ITD52,ALL,2018,100.0,FILTER__ITD5
ITD52,ALL,2019,100.0,FILTER__ITD5
ITD52,ALL,2020,100.0,FILTER__ITD5
ITD52,ALL,2021,100.0,FILTER__ITD5
ITD52,ALL,2022,100.0,FILTER__ITD5
ITD52,ALL,2023,100.0,FILTER__ITD5
ITD52,CIVIL,2014,58.3,FILTER__ITD5
ITD52,CIVIL,2015,55.3,FILTER__ITD5
ITD52,CIVIL,2016,61.7,FILTER__ITD5
ITD52,CIVIL,2017,64.1,FILTER__ITD5
ITD52,CIVIL,2018,64.4,FILTER__ITD5
ITD52,CIVIL,2019,68.4,FILTER__ITD5
ITD52,CIVIL,2020,85.7,FILTER__ITD5
ITD52,CIVIL,2021,71.1,FILTER__ITD5
ITD52,CIVIL,2022,71.1,FILTER__ITD5
ITD52,CIVIL,2023,73.0,FILTER__ITD5
ITD52,REL,2014,41.7,FILTER__ITD5
ITD52,REL,2015,44.7,FILTER__ITD5
ITD52,REL,2016,38.3,FILTER__ITD5
ITD52,REL,2017,35.9,FILTER__ITD5
ITD52,REL,2018,35.6,FILTER__ITD5
ITD52,REL,2019,31.6,FILTER__ITD5
ITD52,REL,2020,14.3,FILTER__ITD5
ITD52,REL,2021,28.9,FILTER__ITD5
ITD52,REL,2022,28.9,FILTER__ITD5
ITD52,REL,2023,27.0,FILTER__ITD5
ITD53,ALL,2014,100.0,FILTER__ITD5
ITD53,ALL,2015,100.0,FILTER__ITD5
ITD53,ALL,2016,100.0,FILTER__ITD5
ITD53,ALL,2017,100.0,FILTER__ITD5
ITD53,ALL,2018,100.0,FILTER__ITD5
ITD53,ALL,2019,100.0,FILTER__ITD5
ITD53,ALL,2020,100.0,FILTER__ITD5
ITD53,ALL,2021,100.0,FILTER__ITD5
ITD53,ALL,2022,100.0,FILTER__ITD5
ITD53,ALL,2023,100.0,FILTER__ITD5
ITD53,CIVIL,2014,60.4,FILTER__ITD5
ITD53,CIVIL,2015,62.2,FILTER__ITD5
ITD53,CIVIL,2016,64.7,FILTER__ITD5
ITD53,CIVIL,2017,64.4,FILTER__ITD5
ITD53,CIVIL,2018,67.2,FILTER__ITD5
ITD53,CIVIL,2019,69.4,FILTER__ITD5
ITD53,CIVIL,2020,81.2,FILTER__ITD5
ITD53,CIVIL,2021,70.0,FILTER__ITD5
ITD53,CIVIL,2022,72.9,FILTER__ITD5
ITD53,CIVIL,2023,75.6,FILTER__ITD5
ITD53,REL,2014,39.6,FILTER__ITD5
ITD53,REL,2015,37.8,FILTER__ITD5
ITD53,REL,2016,35.3,FILTER__ITD5
ITD53,REL,2017,35.6,FILTER__ITD5
ITD53,REL,2018,32.8,FILTER__ITD5
ITD53,REL,2019,30.6,FILTER__ITD5
ITD53,REL,2020,18.8,FILTER__ITD5
ITD53,REL,2021,30.0,FILTER__ITD5
ITD53,REL,2022,27.1,FILTER__ITD5
ITD53,REL,2023,24.4,FILTER__ITD5
ITD54,ALL,2014,100.0,FILTER__ITD5
ITD54,ALL,2015,100.0,FILTER__ITD5
ITD54,ALL,2016,100.0,FILTER__ITD5
ITD54,ALL,2017,100.0,FILTER__ITD5
ITD54,ALL,2018,100.0,FILTER__ITD5
ITD54,ALL,2019,100.0,FILTER__ITD5
ITD54,ALL,2020,100.0,FILTER__ITD5
ITD54,ALL,2021,100.0,FILTER__ITD5
ITD54,ALL,2022,100.0,FILTER__ITD5
ITD54,ALL,2023,100.0,FILTER__ITD5
ITD54,CIVIL,2014,56.7,FILTER__ITD5
ITD54,CIVIL,2015,59.6,FILTER__ITD5
ITD54,CIVIL,2016,56.9,FILTER__ITD5
ITD54,CIVIL,2017,65.1,FILTER__ITD5
ITD54,CIVIL,2018,66.2,FILTER__ITD5
ITD54,CIVIL,2019,67.5,FILTER__ITD5
ITD54,CIVIL,2020,78.4,FILTER__ITD5
ITD54,CIVIL,2021,70.5,FILTER__ITD5
ITD54,CIVIL,2022,70.6,FILTER__ITD5
ITD54,CIVIL,2023,72.8,FILTER__ITD5
ITD54,REL,2014,43.3,FILTER__ITD5
ITD54,REL,2015,40.4,FILTER__ITD5
ITD54,REL,2016,43.1,FILTER__ITD5
ITD54,REL,2017,34.9,FILTER__ITD5
ITD54,REL,2018,33.8,FILTER__ITD5
ITD54,REL,2019,32.5,FILTER__ITD5
ITD54,REL,2020,21.6,FILTER__ITD5
ITD54,REL,2021,29.5,FILTER__ITD5
ITD54,REL,2022,29.4,FILTER__ITD5
ITD54,REL,2023,27.2,FILTER__ITD5
ITD55,ALL,2014,100.0,FILTER__ITD5
ITD55,ALL,2015,100.0,FILTER__ITD5
ITD55,ALL,2016,100.0,FILTER__ITD5
ITD55,ALL,2017,100.0,FILTER__ITD5
ITD55,ALL,2018,100.0,FILTER__ITD5
ITD55,ALL,2019,100.0,FILTER__ITD5
ITD55,ALL,2020,100.0,FILTER__ITD5
ITD55,ALL,2021,100.0,FILTER__ITD5
ITD55,ALL,2022,100.0,FILTER__ITD5
ITD55,ALL,2023,100.0,FILTER__ITD5
ITD55,CIVIL,2014,65.2,FILTER__ITD5
ITD55,CIVIL,2015,68.1,FILTER__ITD5
ITD55,CIVIL,2016,69.2,FILTER__ITD5
ITD55,CIVIL,2017,69.4,FILTER__ITD5
ITD55,CIVIL,2018,73.3,FILTER__ITD5
ITD55,CIVIL,2019,73.7,FILTER__ITD5
ITD55,CIVIL,2020,84.2,FILTER__ITD5
ITD55,CIVIL,2021,74.2,FILTER__ITD5
ITD55,CIVIL,2022,76.6,FILTER__ITD5
ITD55,CIVIL,2023,79.0,FILTER__ITD5
ITD55,REL,2014,34.8,FILTER__ITD5
ITD55,REL,2015,31.9,FILTER__ITD5
ITD55,REL,2016,30.8,FILTER__ITD5
ITD55,REL,2017,30.6,FILTER__ITD5
ITD55,REL,2018,26.7,FILTER__ITD5
ITD55,REL,2019,26.3,FILTER__ITD5
ITD55,REL,2020,15.8,FILTER__ITD5
ITD55,REL,2021,25.8,FILTER__ITD5
ITD55,REL,2022,23.4,FILTER__ITD5
ITD55,REL,2023,21.0,FILTER__ITD5
ITD56,ALL,2014,100.0,FILTER__ITD5
ITD56,ALL,2015,100.0,FILTER__ITD5
ITD56,ALL,2016,100.0,FILTER__ITD5
ITD56,ALL,2017,100.0,FILTER__ITD5
ITD56,ALL,2018,100.0,FILTER__ITD5
ITD56,ALL,2019,100.0,FILTER__ITD5
ITD56,ALL,2020,100.0,FILTER__ITD5
ITD56,ALL,2021,100.0,FILTER__ITD5
ITD56,ALL,2022,100.0,FILTER__ITD5
ITD56,ALL,2023,100.0,FILTER__ITD5
ITD56,CIVIL,2014,64.2,FILTER__ITD5
ITD56,CIVIL,2015,64.6,FILTER__ITD5
ITD56,CIVIL,2016,66.6,FILTER__ITD5
ITD56,CIVIL,2017,72.0,FILTER__ITD5
ITD56,CIVIL,2018,73.1,FILTER__ITD5
ITD56,CIVIL,2019,74.9,FILTER__ITD5
ITD56,CIVIL,2020,82.6,FILTER__ITD5
ITD56,CIVIL,2021,77.2,FILTER__ITD5
ITD56,CIVIL,2022,78.8,FILTER__ITD5
ITD56,CIVIL,2023,81.6,FILTER__ITD5
ITD56,REL,2014,35.8,FILTER__ITD5
ITD56,REL,2015,35.4,FILTER__ITD5
ITD56,REL,2016,33.4,FILTER__ITD5
ITD56,REL,2017,28.0,FILTER__ITD5
ITD56,REL,2018,26.9,FILTER__ITD5
ITD56,REL,2019,25.1,FILTER__ITD5
ITD56,REL,2020,17.4,FILTER__ITD5
ITD56,REL,2021,22.8,FILTER__ITD5
ITD56,REL,2022,21.2,FILTER__ITD5
ITD56,REL,2023,18.4,FILTER__ITD5
ITD57,ALL,2014,100.0,FILTER__ITD5
ITD57,ALL,2015,100.0,FILTER__ITD5
ITD57,ALL,2016,100.0,FILTER__ITD5
ITD57,ALL,2017,100.0,FILTER__ITD5
ITD57,ALL,2018,100.0,FILTER__ITD5
ITD57,ALL,2019,100.0,FILTER__ITD5
ITD57,ALL,2020,100.0,FILTER__ITD5
ITD57,ALL,2021,100.0,FILTER__ITD5
ITD57,ALL,2022,100.0,FILTER__ITD5
ITD57,ALL,2023,100.0,FILTER__ITD5
ITD57,CIVIL,2014,63.1,FILTER__ITD5
ITD57,CIVIL,2015,63.4,FILTER__ITD5
ITD57,CIVIL,2016,60.0,FILTER__ITD5
ITD57,CIVIL,2017,69.9,FILTER__ITD5
ITD57,CIVIL,2018,69.9,FILTER__ITD5
ITD57,CIVIL,2019,72.5,FILTER__ITD5
ITD57,CIVIL,2020,80.4,FILTER__ITD5
ITD57,CIVIL,2021,74.1,FILTER__ITD5
ITD57,CIVIL,2022,76.0,FILTER__ITD5
ITD57,CIVIL,2023,76.1,FILTER__ITD5
ITD57,REL,2014,36.9,FILTER__ITD5
ITD57,REL,2015,36.6,FILTER__ITD5
ITD57,REL,2016,40.0,FILTER__ITD5
ITD57,REL,2017,30.1,FILTER__ITD5
ITD57,REL,2018,30.1,FILTER__ITD5
ITD57,REL,2019,27.5,FILTER__ITD5
ITD57,REL,2020,19.6,FILTER__ITD5
ITD57,REL,2021,25.9,FILTER__ITD5
ITD57,REL,2022,24.0,FILTER__ITD5
ITD57,REL,2023,23.9,FILTER__ITD5
ITD58,ALL,2014,100.0,FILTER__ITD5
ITD58,ALL,2015,100.0,FILTER__ITD5
ITD58,ALL,2016,100.0,FILTER__ITD5
ITD58,ALL,2017,100.0,FILTER__ITD5
ITD58,ALL,2018,100.0,FILTER__ITD5
ITD58,ALL,2019,100.0,FILTER__ITD5
ITD58,ALL,2020,100.0,FILTER__ITD5
ITD58,ALL,2021,100.0,FILTER__ITD5
ITD58,ALL,2022,100.0,FILTER__ITD5
ITD58,ALL,2023,100.0,FILTER__ITD5
ITD58,CIVIL,2014,55.9,FILTER__ITD5
ITD58,CIVIL,2015,57.6,FILTER__ITD5
ITD58,CIVIL,2016,58.3,FILTER__ITD5
ITD58,CIVIL,2017,60.4,FILTER__ITD5
ITD58,CIVIL,2018,62.0,FILTER__ITD5
ITD58,CIVIL,2019,65.7,FILTER__ITD5
ITD58,CIVIL,2020,73.5,FILTER__ITD5
ITD58,CIVIL,2021,64.0,FILTER__ITD5
ITD58,CIVIL,2022,70.2,FILTER__ITD5
ITD58,CIVIL,2023,71.3,FILTER__ITD5
ITD58,REL,2014,44.1,FILTER__ITD5
ITD58,REL,2015,42.4,FILTER__ITD5
ITD58,REL,2016,41.7,FILTER__ITD5
ITD58,REL,2017,39.6,FILTER__ITD5
ITD58,REL,2018,38.0,FILTER__ITD5
ITD58,REL,2019,34.3,FILTER__ITD5
ITD58,REL,2020,26.5,FILTER__ITD5
ITD58,REL,2021,36.0,FILTER__ITD5
ITD58,REL,2022,29.8,FILTER__ITD5
ITD58,REL,2023,28.7,FILTER__ITD5
ITD59,ALL,2014,100.0,FILTER__ITD5
ITD59,ALL,2015,100.0,FILTER__ITD5
ITD59,ALL,2016,100.0,FILTER__ITD5
ITD59,ALL,2017,100.0,FILTER__ITD5
ITD59,ALL,2018,100.0,FILTER__ITD5
ITD59,ALL,2019,100.0,FILTER__ITD5
ITD59,ALL,2020,100.0,FILTER__ITD5
ITD59,ALL,2021,100.0,FILTER__ITD5
ITD59,ALL,2022,100.0,FILTER__ITD5
ITD59,ALL,2023,100.0,FILTER__ITD5
ITD59,CIVIL,2014,53.1,FILTER__ITD5
ITD59,CIVIL,2015,55.7,FILTER__ITD5
ITD59,CIVIL,2016,60.8,FILTER__ITD5
ITD59,CIVIL,2017,61.1,FILTER__ITD5
ITD59,CIVIL,2018,60.0,FILTER__ITD5
ITD59,CIVIL,2019,66.5,FILTER__ITD5
ITD59,CIVIL,2020,74.7,FILTER__ITD5
ITD59,CIVIL,2021,64.3,FILTER__ITD5
ITD59,CIVIL,2022,66.5,FILTER__ITD5
ITD59,CIVIL,2023,67.3,FILTER__ITD5
ITD59,REL,2014,46.9,FILTER__ITD5
ITD59,REL,2015,44.3,FILTER__ITD5
ITD59,REL,2016,39.2,FILTER__ITD5
ITD59,REL,2017,38.9,FILTER__ITD5
ITD59,REL,2018,40.0,FILTER__ITD5
ITD59,REL,2019,33.5,FILTER__ITD5
ITD59,REL,2020,25.3,FILTER__ITD5
ITD59,REL,2021,35.7,FILTER__ITD5
ITD59,REL,2022,33.5,FILTER__ITD5
ITD59,REL,2023,32.7,FILTER__ITD5
ITDA,ALL,2014,100.0,GENERAL
ITDA,ALL,2015,100.0,GENERAL
ITDA,ALL,2016,100.0,GENERAL
ITDA,ALL,2017,100.0,GENERAL
ITDA,ALL,2018,100.0,GENERAL
ITDA,ALL,2019,100.0,GENERAL
ITDA,ALL,2020,100.0,GENERAL
ITDA,ALL,2021,100.0,GENERAL
ITDA,ALL,2022,100.0,GENERAL
ITDA,ALL,2023,100.0,GENERAL
ITDA,CIVIL,2014,59.4,GENERAL
ITDA,CIVIL,2015,62.9,GENERAL
ITDA,CIVIL,2016,64.9,GENERAL
ITDA,CIVIL,2017,66.4,GENERAL
ITDA,CIVIL,2018,66.2,GENERAL
ITDA,CIVIL,2019,70.0,GENERAL
ITDA,CIVIL,2020,80.4,GENERAL
ITDA,CIVIL,2021,72.9,GENERAL
ITDA,CIVIL,2022,72.7,GENERAL
ITDA,CIVIL,2023,73.4,GENERAL
ITDA,REL,2014,40.6,GENERAL
ITDA,REL,2015,37.1,GENERAL
ITDA,REL,2016,35.1,GENERAL
ITDA,REL,2017,33.6,GENERAL
ITDA,REL,2018,33.8,GENERAL
ITDA,REL,2019,30.0,GENERAL
ITDA,REL,2020,19.6,GENERAL
ITDA,REL,2021,27.1,GENERAL
ITDA,REL,2022,27.3,GENERAL
ITDA,REL,2023,26.6,GENERAL
ITE,ALL,2014,100.0,GENERAL
ITE,ALL,2015,100.0,GENERAL
ITE,ALL,2016,100.0,GENERAL
ITE,ALL,2017,100.0,GENERAL
ITE,ALL,2018,100.0,GENERAL
ITE,ALL,2019,100.0,GENERAL
ITE,ALL,2020,100.0,GENERAL
ITE,ALL,2021,100.0,GENERAL
ITE,ALL,2022,100.0,GENERAL
ITE,ALL,2023,100.0,GENERAL
ITE,CIVIL,2014,51.1,GENERAL
ITE,CIVIL,2015,53.2,GENERAL
ITE,CIVIL,2016,55.4,GENERAL
ITE,CIVIL,2017,58.2,GENERAL
ITE,CIVIL,2018,59.5,GENERAL
ITE,CIVIL,2019,61.8,GENERAL
ITE,CIVIL,2020,77.6,GENERAL
ITE,CIVIL,2021,65.7,GENERAL
ITE,CIVIL,2022,65.7,GENERAL
ITE,CIVIL,2023,68.0,GENERAL
ITE,REL,2014,48.9,GENERAL
ITE,REL,2015,46.8,GENERAL
ITE,REL,2016,44.6,GENERAL
ITE,REL,2017,41.8,GENERAL
ITE,REL,2018,40.5,GENERAL
ITE,REL,2019,38.2,GENERAL
ITE,REL,2020,22.4,GENERAL
ITE,REL,2021,34.3,GENERAL
ITE,REL,2022,34.3,GENERAL
ITE,REL,2023,32.0,GENERAL
ITE1,ALL,2014,100.0,FILTER__ITE1
ITE1,ALL,2015,100.0,FILTER__ITE1
ITE1,ALL,2016,100.0,FILTER__ITE1
ITE1,ALL,2017,100.0,FILTER__ITE1
ITE1,ALL,2018,100.0,FILTER__ITE1
ITE1,ALL,2019,100.0,FILTER__ITE1
ITE1,ALL,2020,100.0,FILTER__ITE1
ITE1,ALL,2021,100.0,FILTER__ITE1
ITE1,ALL,2022,100.0,FILTER__ITE1
ITE1,ALL,2023,100.0,FILTER__ITE1
ITE1,CIVIL,2014,59.4,FILTER__ITE1
ITE1,CIVIL,2015,60.8,FILTER__ITE1
ITE1,CIVIL,2016,62.7,FILTER__ITE1
ITE1,CIVIL,2017,65.0,FILTER__ITE1
ITE1,CIVIL,2018,66.7,FILTER__ITE1
ITE1,CIVIL,2019,68.9,FILTER__ITE1
ITE1,CIVIL,2020,80.7,FILTER__ITE1
ITE1,CIVIL,2021,70.5,FILTER__ITE1
ITE1,CIVIL,2022,70.0,FILTER__ITE1
ITE1,CIVIL,2023,73.7,FILTER__ITE1
ITE1,REL,2014,40.6,FILTER__ITE1
ITE1,REL,2015,39.2,FILTER__ITE1
ITE1,REL,2016,37.3,FILTER__ITE1
ITE1,REL,2017,35.0,FILTER__ITE1
ITE1,REL,2018,33.3,FILTER__ITE1
ITE1,REL,2019,31.1,FILTER__ITE1
ITE1,REL,2020,19.3,FILTER__ITE1
ITE1,REL,2021,29.5,FILTER__ITE1
ITE1,REL,2022,30.0,FILTER__ITE1
ITE1,REL,2023,26.3,FILTER__ITE1
ITE11,ALL,2014,100.0,FILTER__ITE1
ITE11,ALL,2015,100.0,FILTER__ITE1
ITE11,ALL,2016,100.0,FILTER__ITE1
ITE11,ALL,2017,100.0,FILTER__ITE1
ITE11,ALL,2018,100.0,FILTER__ITE1
ITE11,ALL,2019,100.0,FILTER__ITE1
ITE11,ALL,2020,100.0,FILTER__ITE1
ITE11,ALL,2021,100.0,FILTER__ITE1
ITE11,ALL,2022,100.0,FILTER__ITE1
ITE11,ALL,2023,100.0,FILTER__ITE1
ITE11,CIVIL,2014,59.9,FILTER__ITE1
ITE11,CIVIL,2015,61.5,FILTER__ITE1
ITE11,CIVIL,2016,58.7,FILTER__ITE1
ITE11,CIVIL,2017,61.7,FILTER__ITE1
ITE11,CIVIL,2018,61.3,FILTER__ITE1
ITE11,CIVIL,2019,59.9,FILTER__ITE1
ITE11,CIVIL,2020,82.4,FILTER__ITE1
ITE11,CIVIL,2021,71.1,FILTER__ITE1
ITE11,CIVIL,2022,70.8,FILTER__ITE1
ITE11,CIVIL,2023,74.3,FILTER__ITE1
ITE11,REL,2014,40.1,FILTER__ITE1
ITE11,REL,2015,38.5,FILTER__ITE1
ITE11,REL,2016,41.3,FILTER__ITE1
ITE11,REL,2017,38.3,FILTER__ITE1
ITE11,REL,2018,38.7,FILTER__ITE1
ITE11,REL,2019,40.1,FILTER__ITE1
ITE11,REL,2020,17.6,FILTER__ITE1
ITE11,REL,2021,28.9,FILTER__ITE1
ITE11,REL,2022,29.2,FILTER__ITE1
ITE11,REL,2023,25.7,FILTER__ITE1
ITE12,ALL,2014,100.0,FILTER__ITE1
ITE12,ALL,2015,100.0,FILTER__ITE1
ITE12,ALL,2016,100.0,FILTER__ITE1
ITE12,ALL,2017,100.0,FILTER__ITE1
ITE12,ALL,2018,100.0,FILTER__ITE1
ITE12,ALL,2019,100.0,FILTER__ITE1
ITE12,ALL,2020,100.0,FILTER__ITE1
ITE12,ALL,2021,100.0,FILTER__ITE1
ITE12,ALL,2022,100.0,FILTER__ITE1
ITE12,ALL,2023,100.0,FILTER__ITE1
ITE12,CIVIL,2014,59.5,FILTER__ITE1
ITE12,CIVIL,2015,60.5,FILTER__ITE1
ITE12,CIVIL,2016,64.2,FILTER__ITE1
ITE12,CIVIL,2017,67.9,FILTER__ITE1
ITE12,CIVIL,2018,69.2,FILTER__ITE1
ITE12,CIVIL,2019,72.4,FILTER__ITE1
ITE12,CIVIL,2020,79.1,FILTER__ITE1
ITE12,CIVIL,2021,72.7,FILTER__ITE1
ITE12,CIVIL,2022,71.7,FILTER__ITE1
ITE12,CIVIL,2023,75.4,FILTER__ITE1
ITE12,REL,2014,40.5,FILTER__ITE1
ITE12,REL,2015,39.5,FILTER__ITE1
ITE12,REL,2016,35.8,FILTER__ITE1
ITE12,REL,2017,32.1,FILTER__ITE1
ITE12,REL,2018,30.8,FILTER__ITE1
ITE12,REL,2019,27.6,FILTER__ITE1
ITE12,REL,2020,20.9,FILTER__ITE1
ITE12,REL,2021,27.3,FILTER__ITE1
ITE12,REL,2022,28.3,FILTER__ITE1
ITE12,REL,2023,24.6,FILTER__ITE1
ITE13,ALL,2014,100.0,FILTER__ITE1
ITE13,ALL,2015,100.0,FILTER__ITE1
ITE13,ALL,2016,100.0,FILTER__ITE1
ITE13,ALL,2017,100.0,FILTER__ITE1
ITE13,ALL,2018,100.0,FILTER__ITE1
ITE13,ALL,2019,100.0,FILTER__ITE1
ITE13,ALL,2020,100.0,FILTER__ITE1
ITE13,ALL,2021,100.0,FILTER__ITE1
ITE13,ALL,2022,100.0,FILTER__ITE1
ITE13,ALL,2023,100.0,FILTER__ITE1
ITE13,CIVIL,2014,55.2,FILTER__ITE1
ITE13,CIVIL,2015,59.0,FILTER__ITE1
ITE13,CIVIL,2016,58.9,FILTER__ITE1
ITE13,CIVIL,2017,61.6,FILTER__ITE1
ITE13,CIVIL,2018,64.8,FILTER__ITE1
ITE13,CIVIL,2019,70.0,FILTER__ITE1
ITE13,CIVIL,2020,79.2,FILTER__ITE1
ITE13,CIVIL,2021,71.0,FILTER__ITE1
ITE13,CIVIL,2022,72.2,FILTER__ITE1
ITE13,CIVIL,2023,76.9,FILTER__ITE1
ITE13,REL,2014,44.8,FILTER__ITE1
ITE13,REL,2015,41.0,FILTER__ITE1
ITE13,REL,2016,41.1,FILTER__ITE1
ITE13,REL,2017,38.4,FILTER__ITE1
ITE13,REL,2018,35.2,FILTER__ITE1
ITE13,REL,2019,30.0,FILTER__ITE1
ITE13,REL,2020,20.8,FILTER__ITE1
ITE13,REL,2021,29.0,FILTER__ITE1
ITE13,REL,2022,27.8,FILTER__ITE1
ITE13,REL,2023,23.1,FILTER__ITE1
ITE14,ALL,2014,100.0,FILTER__ITE1
ITE14,ALL,2015,100.0,FILTER__ITE1
ITE14,ALL,2016,100.0,FILTER__ITE1
ITE14,ALL,2017,100.0,FILTER__ITE1
ITE14,ALL,2018,100.0,FILTER__ITE1
ITE14,ALL,2019,100.0,FILTER__ITE1
ITE14,ALL,2020,100.0,FILTER__ITE1
ITE14,ALL,2021,100.0,FILTER__ITE1
ITE14,ALL,2022,100.0,FILTER__ITE1
ITE14,ALL,2023,100.0,FILTER__ITE1
ITE14,CIVIL,2014,61.3,FILTER__ITE1
ITE14,CIVIL,2015,63.4,FILTER__ITE1
ITE14,CIVIL,2016,61.7,FILTER__ITE1
ITE14,CIVIL,2017,64.9,FILTER__ITE1
ITE14,CIVIL,2018,67.0,FILTER__ITE1
ITE14,CIVIL,2019,70.1,FILTER__ITE1
ITE14,CIVIL,2020,82.2,FILTER__ITE1
ITE14,CIVIL,2021,69.5,FILTER__ITE1
ITE14,CIVIL,2022,69.8,FILTER__ITE1
ITE14,CIVIL,2023,73.3,FILTER__ITE1
ITE14,REL,2014,38.7,FILTER__ITE1
ITE14,REL,2015,36.6,FILTER__ITE1
ITE14,REL,2016,38.3,FILTER__ITE1
ITE14,REL,2017,35.1,FILTER__ITE1
ITE14,REL,2018,33.0,FILTER__ITE1
ITE14,REL,2019,29.9,FILTER__ITE1
ITE14,REL,2020,17.8,FILTER__ITE1
ITE14,REL,2021,30.5,FILTER__ITE1
ITE14,REL,2022,30.2,FILTER__ITE1
ITE14,REL,2023,26.7,FILTER__ITE1
ITE15,ALL,2014,100.0,FILTER__ITE1
ITE15,ALL,2015,100.0,FILTER__ITE1
ITE15,ALL,2016,100.0,FILTER__ITE1
ITE15,ALL,2017,100.0,FILTER__ITE1
ITE15,ALL,2018,100.0,FILTER__ITE1
ITE15,ALL,2019,100.0,FILTER__ITE1
ITE15,ALL,2020,100.0,FILTER__ITE1
ITE15,ALL,2021,100.0,FILTER__ITE1
ITE15,ALL,2022,100.0,FILTER__ITE1
ITE15,ALL,2023,100.0,FILTER__ITE1
ITE15,CIVIL,2014,58.3,FILTER__ITE1
ITE15,CIVIL,2015,56.9,FILTER__ITE1
ITE15,CIVIL,2016,60.6,FILTER__ITE1
ITE15,CIVIL,2017,64.1,FILTER__ITE1
ITE15,CIVIL,2018,65.1,FILTER__ITE1
ITE15,CIVIL,2019,71.0,FILTER__ITE1
ITE15,CIVIL,2020,76.7,FILTER__ITE1
ITE15,CIVIL,2021,65.7,FILTER__ITE1
ITE15,CIVIL,2022,65.3,FILTER__ITE1
ITE15,CIVIL,2023,70.1,FILTER__ITE1
ITE15,REL,2014,41.7,FILTER__ITE1
ITE15,REL,2015,43.1,FILTER__ITE1
ITE15,REL,2016,39.4,FILTER__ITE1
ITE15,REL,2017,35.9,FILTER__ITE1
ITE15,REL,2018,34.9,FILTER__ITE1
ITE15,REL,2019,29.0,FILTER__ITE1
ITE15,REL,2020,23.3,FILTER__ITE1
ITE15,REL,2021,34.3,FILTER__ITE1
ITE15,REL,2022,34.7,FILTER__ITE1
