,REF_AREA,SEX,CITIZENSHIP,COUNTRY_BIRTH,TIME_PERIOD,OBS_VALUE
647,IT108,2,EUPSA,X1033,2023,6
648,IT108,2,EUPSA,X1045,2019,2
649,IT108,2,EUPSA,X1045,2020,3
650,IT108,2,EUPSA,X1045,2021,7
651,IT108,2,EUPSA,X1045,2022,6
652,IT108,2,EUPSA,X1045,2023,6
653,IT108,2,EUPSA,X1048,2020,1
654,IT108,2,EUPSA,X1048,2021,1
655,IT108,2,IT,IT,2019,3954
656,IT108,2,IT,IT,2020,5233
657,IT108,2,IT,IT,2021,4295
658,IT108,2,IT,IT,2022,4734
659,IT108,2,IT,IT,2023,4278
660,IT108,2,IT,X1033,2019,4013
661,IT108,2,IT,X1033,2020,5281
662,IT108,2,IT,X1033,2021,4359
663,IT108,2,IT,X1033,2022,4794
664,IT108,2,IT,X1033,2023,4351
665,IT108,2,IT,X1045,2019,22
666,IT108,2,IT,X1045,2020,17
667,IT108,2,IT,X1045,2021,21
668,IT108,2,IT,X1045,2022,24
669,IT108,2,IT,X1045,2023,27
670,IT108,2,IT,X1046,2019,10
671,IT108,2,IT,X1046,2020,3
672,IT108,2,IT,X1046,2021,4
673,IT108,2,IT,X1046,2022,3
674,IT108,2,IT,X1046,2023,6
675,IT108,2,IT,X1047,2019,6
676,IT108,2,IT,X1047,2020,3
677,IT108,2,IT,X1047,2021,5
678,IT108,2,IT,X1047,2022,5
679,IT108,2,IT,X1047,2023,5
680,IT108,2,IT,X1048,2019,21
681,IT108,2,IT,X1048,2020,25
682,IT108,2,IT,X1048,2021,34
683,IT108,2,IT,X1048,2022,28
684,IT108,2,IT,X1048,2023,35
685,IT108,2,PFPM,IT,2019,3
686,IT108,2,PFPM,IT,2020,4
687,IT108,2,PFPM,IT,2021,5
688,IT108,2,PFPM,IT,2022,2
689,IT108,2,PFPM,IT,2023,1
690,IT108,2,PFPM,X1033,2019,31
691,IT108,2,PFPM,X1033,2020,34
692,IT108,2,PFPM,X1033,2021,49
693,IT108,2,PFPM,X1033,2022,51
694,IT108,2,PFPM,X1033,2023,39
695,IT108,2,PFPM,X1048,2019,28
696,IT108,2,PFPM,X1048,2020,30
697,IT108,2,PFPM,X1048,2021,44
698,IT108,2,PFPM,X1048,2022,49
699,IT108,2,PFPM,X1048,2023,38
700,IT108,2,PSA,IT,2021,2
701,IT108,2,PSA,IT,2022,1
702,IT108,2,PSA,IT,2023,1
703,IT108,2,PSA,X1033,2021,2
704,IT108,2,PSA,X1033,2022,1
705,IT108,2,PSA,X1033,2023,1
706,IT108,2,TOTAL,IT,2019,3957
707,IT108,2,TOTAL,IT,2020,5238
708,IT108,2,TOTAL,IT,2021,4306
709,IT108,2,TOTAL,IT,2022,4737
710,IT108,2,TOTAL,IT,2023,4282
711,IT108,2,TOTAL,X1033,2019,4057
712,IT108,2,TOTAL,X1033,2020,5328
713,IT108,2,TOTAL,X1033,2021,4429
714,IT108,2,TOTAL,X1033,2022,4860
715,IT108,2,TOTAL,X1033,2023,4413
716,IT108,2,TOTAL,X1045,2019,24
717,IT108,2,TOTAL,X1045,2020,20
718,IT108,2,TOTAL,X1045,2021,28
719,IT108,2,TOTAL,X1045,2022,30
720,IT108,2,TOTAL,X1045,2023,33
721,IT108,2,TOTAL,X1046,2019,20
722,IT108,2,TOTAL,X1046,2020,9
723,IT108,2,TOTAL,X1046,2021,10
724,IT108,2,TOTAL,X1046,2022,10
725,IT108,2,TOTAL,X1046,2023,19
726,IT108,2,TOTAL,X1047,2019,6
727,IT108,2,TOTAL,X1047,2020,3
728,IT108,2,TOTAL,X1047,2021,5
729,IT108,2,TOTAL,X1047,2022,5
730,IT108,2,TOTAL,X1047,2023,5
731,IT108,2,TOTAL,X1048,2019,50
732,IT108,2,TOTAL,X1048,2020,58
733,IT108,2,TOTAL,X1048,2021,80
734,IT108,2,TOTAL,X1048,2022,78
735,IT108,2,TOTAL,X1048,2023,74
736,IT108,9,EUPFPM,IT,2020,1
737,IT108,9,EUPFPM,IT,2021,2
738,IT108,9,EUPFPM,IT,2023,2
739,IT108,9,EUPFPM,X1033,2019,18
740,IT108,9,EUPFPM,X1033,2020,19
741,IT108,9,EUPFPM,X1033,2021,19
742,IT108,9,EUPFPM,X1033,2022,20
743,IT108,9,EUPFPM,X1033,2023,27
744,IT108,9,EUPFPM,X1046,2019,15
745,IT108,9,EUPFPM,X1046,2020,16
746,IT108,9,EUPFPM,X1046,2021,16
747,IT108,9,EUPFPM,X1046,2022,17
748,IT108,9,EUPFPM,X1046,2023,24
749,IT108,9,EUPFPM,X1048,2019,3
750,IT108,9,EUPFPM,X1048,2020,2
751,IT108,9,EUPFPM,X1048,2021,1
752,IT108,9,EUPFPM,X1048,2022,3
753,IT108,9,EUPFPM,X1048,2023,1
754,IT108,9,EUPSA,IT,2019,1
755,IT108,9,EUPSA,IT,2021,2
756,IT108,9,EUPSA,IT,2023,1
757,IT108,9,EUPSA,X1033,2019,8
758,IT108,9,EUPSA,X1033,2020,11
759,IT108,9,EUPSA,X1033,2021,12
760,IT108,9,EUPSA,X1033,2022,8
761,IT108,9,EUPSA,X1033,2023,13
762,IT108,9,EUPSA,X1045,2019,7
763,IT108,9,EUPSA,X1045,2020,8
764,IT108,9,EUPSA,X1045,2021,9
765,IT108,9,EUPSA,X1045,2022,7
766,IT108,9,EUPSA,X1045,2023,11
767,IT108,9,EUPSA,X1048,2020,3
768,IT108,9,EUPSA,X1048,2021,1
769,IT108,9,EUPSA,X1048,2022,1
770,IT108,9,EUPSA,X1048,2023,1
771,IT108,9,IT,IT,2019,7797
772,IT108,9,IT,IT,2020,10196
773,IT108,9,IT,IT,2021,8598
774,IT108,9,IT,IT,2022,8965
775,IT108,9,IT,IT,2023,8298
776,IT108,9,IT,X1033,2019,7898
777,IT108,9,IT,X1033,2020,10290
778,IT108,9,IT,X1033,2021,8708
779,IT108,9,IT,X1033,2022,9067
780,IT108,9,IT,X1033,2023,8422
781,IT108,9,IT,X1045,2019,26
782,IT108,9,IT,X1045,2020,31
783,IT108,9,IT,X1045,2021,31
784,IT108,9,IT,X1045,2022,35
785,IT108,9,IT,X1045,2023,39
786,IT108,9,IT,X1046,2019,13
787,IT108,9,IT,X1046,2020,5
788,IT108,9,IT,X1046,2021,6
789,IT108,9,IT,X1046,2022,5
790,IT108,9,IT,X1046,2023,6
791,IT108,9,IT,X1047,2019,9
792,IT108,9,IT,X1047,2020,8
793,IT108,9,IT,X1047,2021,10
794,IT108,9,IT,X1047,2022,10
795,IT108,9,IT,X1047,2023,9
796,IT108,9,IT,X1048,2019,53
797,IT108,9,IT,X1048,2020,50
798,IT108,9,IT,X1048,2021,63
799,IT108,9,IT,X1048,2022,52
800,IT108,9,IT,X1048,2023,70
801,IT108,9,PFPM,IT,2019,4
802,IT108,9,PFPM,IT,2020,6
803,IT108,9,PFPM,IT,2021,9
804,IT108,9,PFPM,IT,2022,5
805,IT108,9,PFPM,IT,2023,6
806,IT108,9,PFPM,X1033,2019,66
807,IT108,9,PFPM,X1033,2020,84
808,IT108,9,PFPM,X1033,2021,88
809,IT108,9,PFPM,X1033,2022,100
810,IT108,9,PFPM,X1033,2023,84
811,IT108,9,PFPM,X1045,2020,1
812,IT108,9,PFPM,X1048,2019,62
813,IT108,9,PFPM,X1048,2020,77
814,IT108,9,PFPM,X1048,2021,79
815,IT108,9,PFPM,X1048,2022,95
816,IT108,9,PFPM,X1048,2023,78
817,IT108,9,PSA,IT,2020,1
818,IT108,9,PSA,IT,2021,3
819,IT108,9,PSA,IT,2022,1
820,IT108,9,PSA,IT,2023,1
821,IT108,9,PSA,X1033,2020,2
822,IT108,9,PSA,X1033,2021,4
823,IT108,9,PSA,X1033,2022,1
824,IT108,9,PSA,X1033,2023,3
825,IT108,9,PSA,X1047,2020,1
826,IT108,9,PSA,X1047,2021,1
827,IT108,9,PSA,X1047,2023,2
828,IT108,9,TOTAL,IT,2019,7802
829,IT108,9,TOTAL,IT,2020,10204
830,IT108,9,TOTAL,IT,2021,8614
831,IT108,9,TOTAL,IT,2022,8971
832,IT108,9,TOTAL,IT,2023,8308
833,IT108,9,TOTAL,X1033,2019,7990
834,IT108,9,TOTAL,X1033,2020,10406
835,IT108,9,TOTAL,X1033,2021,8831
836,IT108,9,TOTAL,X1033,2022,9196
837,IT108,9,TOTAL,X1033,2023,8549
838,IT108,9,TOTAL,X1045,2019,33
839,IT108,9,TOTAL,X1045,2020,40
840,IT108,9,TOTAL,X1045,2021,40
841,IT108,9,TOTAL,X1045,2022,42
842,IT108,9,TOTAL,X1045,2023,50
843,IT108,9,TOTAL,X1046,2019,28
844,IT108,9,TOTAL,X1046,2020,21
845,IT108,9,TOTAL,X1046,2021,22
846,IT108,9,TOTAL,X1046,2022,22
847,IT108,9,TOTAL,X1046,2023,30
848,IT108,9,TOTAL,X1047,2019,9
849,IT108,9,TOTAL,X1047,2020,9
850,IT108,9,TOTAL,X1047,2021,11
851,IT108,9,TOTAL,X1047,2022,10
852,IT108,9,TOTAL,X1047,2023,11
853,IT108,9,TOTAL,X1048,2019,118
854,IT108,9,TOTAL,X1048,2020,132
855,IT108,9,TOTAL,X1048,2021,144
856,IT108,9,TOTAL,X1048,2022,151
857,IT108,9,TOTAL,X1048,2023,150
858,IT109,1,EUPFPM,X1033,2019,3
859,IT109,1,EUPFPM,X1033,2020,3
860,IT109,1,EUPFPM,X1033,2021,4
861,IT109,1,EUPFPM,X1033,2023,4
862,IT109,1,EUPFPM,X1046,2019,3
863,IT109,1,EUPFPM,X1046,2020,3
864,IT109,1,EUPFPM,X1046,2021,4
865,IT109,1,EUPFPM,X1046,2023,4
866,IT109,1,EUPSA,X1033,2019,2
867,IT109,1,EUPSA,X1033,2020,2
868,IT109,1,EUPSA,X1033,2021,3
869,IT109,1,EUPSA,X1033,2022,2
870,IT109,1,EUPSA,X1033,2023,1
871,IT109,1,EUPSA,X1045,2019,2
872,IT109,1,EUPSA,X1045,2020,2
873,IT109,1,EUPSA,X1045,2021,2
874,IT109,1,EUPSA,X1045,2022,2
875,IT109,1,EUPSA,X1045,2023,1
876,IT109,1,EUPSA,X1048,2021,1
877,IT109,1,IT,IT,2019,980
878,IT109,1,IT,IT,2020,1054
879,IT109,1,IT,IT,2021,1090
880,IT109,1,IT,IT,2022,1008
881,IT109,1,IT,IT,2023,991
882,IT109,1,IT,X1033,2019,991
883,IT109,1,IT,X1033,2020,1062
884,IT109,1,IT,X1033,2021,1094
885,IT109,1,IT,X1033,2022,1021
886,IT109,1,IT,X1033,2023,997
887,IT109,1,IT,X1045,2022,3
888,IT109,1,IT,X1045,2023,1
889,IT109,1,IT,X1046,2019,2
890,IT109,1,IT,X1046,2021,2
891,IT109,1,IT,X1046,2022,1
892,IT109,1,IT,X1048,2019,9
893,IT109,1,IT,X1048,2020,8
894,IT109,1,IT,X1048,2021,2
895,IT109,1,IT,X1048,2022,9
896,IT109,1,IT,X1048,2023,5
897,IT109,1,PFPM,IT,2022,1
898,IT109,1,PFPM,IT,2023,3
899,IT109,1,PFPM,X1033,2019,11
900,IT109,1,PFPM,X1033,2020,13
901,IT109,1,PFPM,X1033,2021,15
902,IT109,1,PFPM,X1033,2022,9
903,IT109,1,PFPM,X1033,2023,13
904,IT109,1,PFPM,X1048,2019,11
905,IT109,1,PFPM,X1048,2020,13
906,IT109,1,PFPM,X1048,2021,15
907,IT109,1,PFPM,X1048,2022,8
908,IT109,1,PFPM,X1048,2023,10
909,IT109,1,PSA,X1033,2020,1
910,IT109,1,PSA,X1033,2021,1
911,IT109,1,PSA,X1033,2022,1
912,IT109,1,PSA,X1047,2020,1
913,IT109,1,PSA,X1047,2021,1
914,IT109,1,PSA,X1047,2022,1
915,IT109,1,TOTAL,IT,2019,980
916,IT109,1,TOTAL,IT,2020,1054
917,IT109,1,TOTAL,IT,2021,1090
918,IT109,1,TOTAL,IT,2022,1009
919,IT109,1,TOTAL,IT,2023,994
920,IT109,1,TOTAL,X1033,2019,1007
921,IT109,1,TOTAL,X1033,2020,1081
922,IT109,1,TOTAL,X1033,2021,1117
923,IT109,1,TOTAL,X1033,2022,1033
924,IT109,1,TOTAL,X1033,2023,1015
925,IT109,1,TOTAL,X1045,2019,2
926,IT109,1,TOTAL,X1045,2020,2
927,IT109,1,TOTAL,X1045,2021,2
928,IT109,1,TOTAL,X1045,2022,5
929,IT109,1,TOTAL,X1045,2023,2
930,IT109,1,TOTAL,X1046,2019,5
931,IT109,1,TOTAL,X1046,2020,3
932,IT109,1,TOTAL,X1046,2021,6
933,IT109,1,TOTAL,X1046,2022,1
934,IT109,1,TOTAL,X1046,2023,4
935,IT109,1,TOTAL,X1047,2020,1
936,IT109,1,TOTAL,X1047,2021,1
937,IT109,1,TOTAL,X1047,2022,1
938,IT109,1,TOTAL,X1048,2019,20
939,IT109,1,TOTAL,X1048,2020,21
940,IT109,1,TOTAL,X1048,2021,18
941,IT109,1,TOTAL,X1048,2022,17
942,IT109,1,TOTAL,X1048,2023,15
943,IT109,2,EUPFPM,X1033,2019,3
944,IT109,2,EUPFPM,X1033,2020,5
945,IT109,2,EUPFPM,X1033,2021,6
946,IT109,2,EUPFPM,X1033,2022,4
947,IT109,2,EUPFPM,X1033,2023,9
948,IT109,2,EUPFPM,X1046,2019,3
949,IT109,2,EUPFPM,X1046,2020,5
950,IT109,2,EUPFPM,X1046,2021,6
951,IT109,2,EUPFPM,X1046,2022,4
952,IT109,2,EUPFPM,X1046,2023,8
953,IT109,2,EUPFPM,X1048,2023,1
954,IT109,2,EUPSA,X1033,2019,1
955,IT109,2,EUPSA,X1033,2020,3
956,IT109,2,EUPSA,X1033,2021,3
957,IT109,2,EUPSA,X1033,2022,2
958,IT109,2,EUPSA,X1033,2023,1
959,IT109,2,EUPSA,X1045,2019,1
960,IT109,2,EUPSA,X1045,2020,3
961,IT109,2,EUPSA,X1045,2021,3
962,IT109,2,EUPSA,X1045,2022,2
963,IT109,2,EUPSA,X1045,2023,1
964,IT109,2,IT,IT,2019,1055
965,IT109,2,IT,IT,2020,1124
966,IT109,2,IT,IT,2021,1201
967,IT109,2,IT,IT,2022,1139
968,IT109,2,IT,IT,2023,1056
969,IT109,2,IT,X1033,2019,1067
970,IT109,2,IT,X1033,2020,1132
971,IT109,2,IT,X1033,2021,1217
972,IT109,2,IT,X1033,2022,1150
973,IT109,2,IT,X1033,2023,1073
974,IT109,2,IT,X1045,2019,4
975,IT109,2,IT,X1045,2020,3
976,IT109,2,IT,X1045,2021,5
977,IT109,2,IT,X1045,2022,1
978,IT109,2,IT,X1045,2023,2
979,IT109,2,IT,X1046,2019,3
980,IT109,2,IT,X1046,2020,2
981,IT109,2,IT,X1046,2021,2
982,IT109,2,IT,X1046,2023,3
983,IT109,2,IT,X1047,2021,2
984,IT109,2,IT,X1047,2023,1
985,IT109,2,IT,X1048,2019,5
986,IT109,2,IT,X1048,2020,3
987,IT109,2,IT,X1048,2021,6
988,IT109,2,IT,X1048,2022,10
989,IT109,2,IT,X1048,2023,11
990,IT109,2,PFPM,IT,2020,3
991,IT109,2,PFPM,X1033,2019,9
992,IT109,2,PFPM,X1033,2020,15
993,IT109,2,PFPM,X1033,2021,16
994,IT109,2,PFPM,X1033,2022,13
995,IT109,2,PFPM,X1033,2023,10
996,IT109,2,PFPM,X1048,2019,9
997,IT109,2,PFPM,X1048,2020,12
998,IT109,2,PFPM,X1048,2021,16
999,IT109,2,PFPM,X1048,2022,13
1000,IT109,2,PFPM,X1048,2023,10
1001,IT109,2,PSA,IT,2022,1
1002,IT109,2,PSA,X1033,2020,1
1003,IT109,2,PSA,X1033,2022,1
1004,IT109,2,PSA,X1033,2023,2
1005,IT109,2,PSA,X1047,2020,1
1006,IT109,2,PSA,X1047,2023,2
1007,IT109,2,TOTAL,IT,2019,1055
1008,IT109,2,TOTAL,IT,2020,1127
1009,IT109,2,TOTAL,IT,2021,1201
1010,IT109,2,TOTAL,IT,2022,1140
1011,IT109,2,TOTAL,IT,2023,1056
1012,IT109,2,TOTAL,X1033,2019,1080
1013,IT109,2,TOTAL,X1033,2020,1156
1014,IT109,2,TOTAL,X1033,2021,1242
1015,IT109,2,TOTAL,X1033,2022,1170
1016,IT109,2,TOTAL,X1033,2023,1095
1017,IT109,2,TOTAL,X1045,2019,5
1018,IT109,2,TOTAL,X1045,2020,6
1019,IT109,2,TOTAL,X1045,2021,8
1020,IT109,2,TOTAL,X1045,2022,3
1021,IT109,2,TOTAL,X1045,2023,3
1022,IT109,2,TOTAL,X1046,2019,6
1023,IT109,2,TOTAL,X1046,2020,7
1024,IT109,2,TOTAL,X1046,2021,8
1025,IT109,2,TOTAL,X1046,2022,4
1026,IT109,2,TOTAL,X1046,2023,11
1027,IT109,2,TOTAL,X1047,2020,1
1028,IT109,2,TOTAL,X1047,2021,2
1029,IT109,2,TOTAL,X1047,2023,3
1030,IT109,2,TOTAL,X1048,2019,14
1031,IT109,2,TOTAL,X1048,2020,15
1032,IT109,2,TOTAL,X1048,2021,22
1033,IT109,2,TOTAL,X1048,2022,23
1034,IT109,2,TOTAL,X1048,2023,22
1035,IT109,9,EUPFPM,X1033,2019,6
1036,IT109,9,EUPFPM,X1033,2020,8
1037,IT109,9,EUPFPM,X1033,2021,10
1038,IT109,9,EUPFPM,X1033,2022,4
1039,IT109,9,EUPFPM,X1033,2023,13
1040,IT109,9,EUPFPM,X1046,2019,6
1041,IT109,9,EUPFPM,X1046,2020,8
1042,IT109,9,EUPFPM,X1046,2021,10
1043,IT109,9,EUPFPM,X1046,2022,4
1044,IT109,9,EUPFPM,X1046,2023,12
1045,IT109,9,EUPFPM,X1048,2023,1
1046,IT109,9,EUPSA,X1033,2019,3
1047,IT109,9,EUPSA,X1033,2020,5
1048,IT109,9,EUPSA,X1033,2021,6
1049,IT109,9,EUPSA,X1033,2022,4
1050,IT109,9,EUPSA,X1033,2023,2
1051,IT109,9,EUPSA,X1045,2019,3
1052,IT109,9,EUPSA,X1045,2020,5
1053,IT109,9,EUPSA,X1045,2021,5
1054,IT109,9,EUPSA,X1045,2022,4
1055,IT109,9,EUPSA,X1045,2023,2
1056,IT109,9,EUPSA,X1048,2021,1
1057,IT109,9,IT,IT,2019,2035
1058,IT109,9,IT,IT,2020,2178
1059,IT109,9,IT,IT,2021,2291
1060,IT109,9,IT,IT,2022,2147
1061,IT109,9,IT,IT,2023,2047
1062,IT109,9,IT,X1033,2019,2058
1063,IT109,9,IT,X1033,2020,2194
1064,IT109,9,IT,X1033,2021,2311
1065,IT109,9,IT,X1033,2022,2171
1066,IT109,9,IT,X1033,2023,2070
1067,IT109,9,IT,X1045,2019,4
1068,IT109,9,IT,X1045,2020,3
1069,IT109,9,IT,X1045,2021,5
1070,IT109,9,IT,X1045,2022,4
1071,IT109,9,IT,X1045,2023,3
1072,IT109,9,IT,X1046,2019,5
1073,IT109,9,IT,X1046,2020,2
1074,IT109,9,IT,X1046,2021,4
1075,IT109,9,IT,X1046,2022,1
1076,IT109,9,IT,X1046,2023,3
1077,IT109,9,IT,X1047,2021,2
1078,IT109,9,IT,X1047,2023,1
1079,IT109,9,IT,X1048,2019,14
1080,IT109,9,IT,X1048,2020,11
1081,IT109,9,IT,X1048,2021,8
1082,IT109,9,IT,X1048,2022,19
1083,IT109,9,IT,X1048,2023,16
1084,IT109,9,PFPM,IT,2020,3
1085,IT109,9,PFPM,IT,2022,1
1086,IT109,9,PFPM,IT,2023,3
1087,IT109,9,PFPM,X1033,2019,20
1088,IT109,9,PFPM,X1033,2020,28
1089,IT109,9,PFPM,X1033,2021,31
1090,IT109,9,PFPM,X1033,2022,22
1091,IT109,9,PFPM,X1033,2023,23
1092,IT109,9,PFPM,X1048,2019,20
1093,IT109,9,PFPM,X1048,2020,25
1094,IT109,9,PFPM,X1048,2021,31
1095,IT109,9,PFPM,X1048,2022,21
1096,IT109,9,PFPM,X1048,2023,20
1097,IT109,9,PSA,IT,2022,1
1098,IT109,9,PSA,X1033,2020,2
1099,IT109,9,PSA,X1033,2021,1
1100,IT109,9,PSA,X1033,2022,2
1101,IT109,9,PSA,X1033,2023,2
1102,IT109,9,PSA,X1047,2020,2
1103,IT109,9,PSA,X1047,2021,1
1104,IT109,9,PSA,X1047,2022,1
1105,IT109,9,PSA,X1047,2023,2
1106,IT109,9,TOTAL,IT,2019,2035
1107,IT109,9,TOTAL,IT,2020,2181
1108,IT109,9,TOTAL,IT,2021,2291
1109,IT109,9,TOTAL,IT,2022,2149
1110,IT109,9,TOTAL,IT,2023,2050
1111,IT109,9,TOTAL,X1033,2019,2087
1112,IT109,9,TOTAL,X1033,2020,2237
1113,IT109,9,TOTAL,X1033,2021,2359
1114,IT109,9,TOTAL,X1033,2022,2203
1115,IT109,9,TOTAL,X1033,2023,2110
1116,IT109,9,TOTAL,X1045,2019,7
1117,IT109,9,TOTAL,X1045,2020,8
1118,IT109,9,TOTAL,X1045,2021,10
1119,IT109,9,TOTAL,X1045,2022,8
1120,IT109,9,TOTAL,X1045,2023,5
1121,IT109,9,TOTAL,X1046,2019,11
1122,IT109,9,TOTAL,X1046,2020,10
1123,IT109,9,TOTAL,X1046,2021,14
1124,IT109,9,TOTAL,X1046,2022,5
1125,IT109,9,TOTAL,X1046,2023,15
1126,IT109,9,TOTAL,X1047,2020,2
1127,IT109,9,TOTAL,X1047,2021,3
1128,IT109,9,TOTAL,X1047,2022,1
1129,IT109,9,TOTAL,X1047,2023,3
1130,IT109,9,TOTAL,X1048,2019,34
1131,IT109,9,TOTAL,X1048,2020,36
1132,IT109,9,TOTAL,X1048,2021,40
1133,IT109,9,TOTAL,X1048,2022,40
1134,IT109,9,TOTAL,X1048,2023,37
1135,IT110,1,EUPFPM,IT,2019,1
1136,IT110,1,EUPFPM,IT,2023,2
1137,IT110,1,EUPFPM,X1033,2019,3
1138,IT110,1,EUPFPM,X1033,2020,1
1139,IT110,1,EUPFPM,X1033,2021,2
1140,IT110,1,EUPFPM,X1033,2022,2
1141,IT110,1,EUPFPM,X1033,2023,3
1142,IT110,1,EUPFPM,X1046,2019,2
1143,IT110,1,EUPFPM,X1046,2020,1
1144,IT110,1,EUPFPM,X1046,2021,2
1145,IT110,1,EUPFPM,X1046,2022,2
1146,IT110,1,EUPFPM,X1046,2023,1
1147,IT110,1,EUPSA,X1033,2021,1
1148,IT110,1,EUPSA,X1048,2021,1
1149,IT110,1,IT,IT,2019,1687
1150,IT110,1,IT,IT,2020,2028
1151,IT110,1,IT,IT,2021,1953
1152,IT110,1,IT,IT,2022,1847
1153,IT110,1,IT,IT,2023,1778
1154,IT110,1,IT,X1033,2019,1695
1155,IT110,1,IT,X1033,2020,2039
1156,IT110,1,IT,X1033,2021,1958
1157,IT110,1,IT,X1033,2022,1853
1158,IT110,1,IT,X1033,2023,1786
1159,IT110,1,IT,X1045,2019,3
1160,IT110,1,IT,X1045,2020,6
1161,IT110,1,IT,X1045,2021,2
1162,IT110,1,IT,X1045,2022,2
1163,IT110,1,IT,X1045,2023,4
1164,IT110,1,IT,X1046,2021,1
1165,IT110,1,IT,X1046,2022,1
1166,IT110,1,IT,X1047,2019,1
1167,IT110,1,IT,X1047,2020,1
1168,IT110,1,IT,X1047,2021,2
1169,IT110,1,IT,X1048,2019,4
1170,IT110,1,IT,X1048,2020,4
1171,IT110,1,IT,X1048,2022,3
1172,IT110,1,IT,X1048,2023,4
1173,IT110,1,PFPM,IT,2019,1
1174,IT110,1,PFPM,IT,2020,1
1175,IT110,1,PFPM,X1033,2019,2
1176,IT110,1,PFPM,X1033,2020,3
1177,IT110,1,PFPM,X1033,2021,12
1178,IT110,1,PFPM,X1033,2022,4
1179,IT110,1,PFPM,X1033,2023,2
1180,IT110,1,PFPM,X1048,2019,1
1181,IT110,1,PFPM,X1048,2020,2
1182,IT110,1,PFPM,X1048,2021,12
1183,IT110,1,PFPM,X1048,2022,4
1184,IT110,1,PFPM,X1048,2023,2
1185,IT110,1,PSA,X1033,2023,2
1186,IT110,1,PSA,X1047,2023,1
1187,IT110,1,PSA,X1048,2023,1
1188,IT110,1,TOTAL,IT,2019,1689
1189,IT110,1,TOTAL,IT,2020,2029
1190,IT110,1,TOTAL,IT,2021,1953
1191,IT110,1,TOTAL,IT,2022,1847
1192,IT110,1,TOTAL,IT,2023,1780
1193,IT110,1,TOTAL,X1033,2019,1700
1194,IT110,1,TOTAL,X1033,2020,2043
1195,IT110,1,TOTAL,X1033,2021,1973
1196,IT110,1,TOTAL,X1033,2022,1859
1197,IT110,1,TOTAL,X1033,2023,1793
1198,IT110,1,TOTAL,X1045,2019,3
1199,IT110,1,TOTAL,X1045,2020,6
1200,IT110,1,TOTAL,X1045,2021,2
1201,IT110,1,TOTAL,X1045,2022,2
1202,IT110,1,TOTAL,X1045,2023,4
1203,IT110,1,TOTAL,X1046,2019,2
1204,IT110,1,TOTAL,X1046,2020,1
1205,IT110,1,TOTAL,X1046,2021,3
1206,IT110,1,TOTAL,X1046,2022,3
1207,IT110,1,TOTAL,X1046,2023,1
1208,IT110,1,TOTAL,X1047,2019,1
1209,IT110,1,TOTAL,X1047,2020,1
1210,IT110,1,TOTAL,X1047,2021,2
1211,IT110,1,TOTAL,X1047,2023,1
1212,IT110,1,TOTAL,X1048,2019,5
1213,IT110,1,TOTAL,X1048,2020,6
1214,IT110,1,TOTAL,X1048,2021,13
1215,IT110,1,TOTAL,X1048,2022,7
1216,IT110,1,TOTAL,X1048,2023,7
1217,IT110,2,EUPFPM,X1033,2019,1
1218,IT110,2,EUPFPM,X1033,2020,5
1219,IT110,2,EUPFPM,X1033,2021,5
1220,IT110,2,EUPFPM,X1033,2022,4
1221,IT110,2,EUPFPM,X1033,2023,3
1222,IT110,2,EUPFPM,X1046,2019,1
1223,IT110,2,EUPFPM,X1046,2020,5
1224,IT110,2,EUPFPM,X1046,2021,5
1225,IT110,2,EUPFPM,X1046,2022,4
1226,IT110,2,EUPFPM,X1046,2023,3
1227,IT110,2,EUPSA,X1033,2020,1
1228,IT110,2,EUPSA,X1033,2021,1
1229,IT110,2,EUPSA,X1045,2020,1
1230,IT110,2,EUPSA,X1045,2021,1
1231,IT110,2,IT,IT,2019,1674
1232,IT110,2,IT,IT,2020,1940
1233,IT110,2,IT,IT,2021,1923
1234,IT110,2,IT,IT,2022,1795
1235,IT110,2,IT,IT,2023,1828
1236,IT110,2,IT,X1033,2019,1683
1237,IT110,2,IT,X1033,2020,1960
1238,IT110,2,IT,X1033,2021,1943
1239,IT110,2,IT,X1033,2022,1805
1240,IT110,2,IT,X1033,2023,1849
1241,IT110,2,IT,X1045,2019,3
1242,IT110,2,IT,X1045,2020,8
1243,IT110,2,IT,X1045,2021,7
1244,IT110,2,IT,X1045,2022,4
1245,IT110,2,IT,X1045,2023,4
1246,IT110,2,IT,X1046,2020,4
1247,IT110,2,IT,X1046,2021,2
1248,IT110,2,IT,X1046,2022,3
1249,IT110,2,IT,X1046,2023,4
1250,IT110,2,IT,X1047,2019,2
1251,IT110,2,IT,X1047,2020,2
1252,IT110,2,IT,X1047,2021,1
1253,IT110,2,IT,X1047,2022,1
1254,IT110,2,IT,X1047,2023,3
1255,IT110,2,IT,X1048,2019,4
1256,IT110,2,IT,X1048,2020,6
1257,IT110,2,IT,X1048,2021,10
1258,IT110,2,IT,X1048,2022,2
1259,IT110,2,IT,X1048,2023,10
1260,IT110,2,PFPM,IT,2022,1
1261,IT110,2,PFPM,IT,2023,2
1262,IT110,2,PFPM,X1033,2019,4
1263,IT110,2,PFPM,X1033,2020,2
1264,IT110,2,PFPM,X1033,2021,2
1265,IT110,2,PFPM,X1033,2022,7
1266,IT110,2,PFPM,X1033,2023,4
1267,IT110,2,PFPM,X1048,2019,4
1268,IT110,2,PFPM,X1048,2020,2
